Source node name,Source node type,Relationship type,Target node type,Target node name
DB01595,DRUG,TREAT,DISEASE,C0233494
DB01595,DRUG,TREAT,DISEASE,C0684276
DB01595,DRUG,TREAT,DISEASE,C0741453
DB01595,DRUG,TREAT,DISEASE,C0917801
DB01595,DRUG,TREAT,DISEASE,C2937246
DB00727,DRUG,TREAT,DISEASE,C0002962
DB00727,DRUG,TREAT,DISEASE,C0002963
DB00727,DRUG,TREAT,DISEASE,C0010068
DB00727,DRUG,TREAT,DISEASE,C0010073
DB00727,DRUG,TREAT,DISEASE,C0016167
DB00727,DRUG,TREAT,DISEASE,C0018802
DB00727,DRUG,TREAT,DISEASE,C0019112
DB00727,DRUG,TREAT,DISEASE,C0020538
DB00727,DRUG,TREAT,DISEASE,C0020649
DB00727,DRUG,TREAT,DISEASE,C0022658
DB00727,DRUG,TREAT,DISEASE,C0023212
DB00727,DRUG,TREAT,DISEASE,C0027051
DB00727,DRUG,TREAT,DISEASE,C0030193
DB00727,DRUG,TREAT,DISEASE,C0038454
DB00727,DRUG,TREAT,DISEASE,C0039231
DB00727,DRUG,TREAT,DISEASE,C0042380
DB00727,DRUG,TREAT,DISEASE,C0042401
DB00727,DRUG,TREAT,DISEASE,C0151636
DB00727,DRUG,TREAT,DISEASE,C0155626
DB00727,DRUG,TREAT,DISEASE,C0155919
DB00727,DRUG,TREAT,DISEASE,C0233494
DB00727,DRUG,TREAT,DISEASE,C0234215
DB00727,DRUG,TREAT,DISEASE,C0235462
DB00727,DRUG,TREAT,DISEASE,C0340288
DB00727,DRUG,TREAT,DISEASE,C0349071
DB00727,DRUG,TREAT,DISEASE,C0428776
DB00727,DRUG,TREAT,DISEASE,C0577698
DB00727,DRUG,TREAT,DISEASE,C0687133
DB00727,DRUG,TREAT,DISEASE,C1112259
DB00727,DRUG,TREAT,DISEASE,C1258192
DB00727,DRUG,TREAT,DISEASE,C1956346
DB01059,DRUG,TREAT,DISEASE,C0005697
DB01059,DRUG,TREAT,DISEASE,C0007860
DB01059,DRUG,TREAT,DISEASE,C0009450
DB01059,DRUG,TREAT,DISEASE,C0010692
DB01059,DRUG,TREAT,DISEASE,C0013371
DB01059,DRUG,TREAT,DISEASE,C0014534
DB01059,DRUG,TREAT,DISEASE,C0018078
DB01059,DRUG,TREAT,DISEASE,C0018081
DB01059,DRUG,TREAT,DISEASE,C0031350
DB01059,DRUG,TREAT,DISEASE,C0033246
DB01059,DRUG,TREAT,DISEASE,C0033581
DB01059,DRUG,TREAT,DISEASE,C0034183
DB01059,DRUG,TREAT,DISEASE,C0034184
DB01059,DRUG,TREAT,DISEASE,C0034186
DB01059,DRUG,TREAT,DISEASE,C0036916
DB01059,DRUG,TREAT,DISEASE,C0042029
DB01059,DRUG,TREAT,DISEASE,C0085696
DB01059,DRUG,TREAT,DISEASE,C0151521
DB01059,DRUG,TREAT,DISEASE,C0262655
DB01059,DRUG,TREAT,DISEASE,C0267446
DB01059,DRUG,TREAT,DISEASE,C0277528
DB01059,DRUG,TREAT,DISEASE,C0343401
DB01059,DRUG,TREAT,DISEASE,C0392525
DB01059,DRUG,TREAT,DISEASE,C0558348
DB01059,DRUG,TREAT,DISEASE,C1264613
DB01059,DRUG,TREAT,DISEASE,C2363980
DB09389,DRUG,TREAT,DISEASE,C0006147
DB09389,DRUG,TREAT,DISEASE,C0009254
DB09389,DRUG,TREAT,DISEASE,C0015914
DB09389,DRUG,TREAT,DISEASE,C0021899
DB09389,DRUG,TREAT,DISEASE,C0025323
DB09389,DRUG,TREAT,DISEASE,C0028754
DB09389,DRUG,TREAT,DISEASE,C0032961
DB09389,DRUG,TREAT,DISEASE,C0036916
DB09389,DRUG,TREAT,DISEASE,C0041747
DB09389,DRUG,TREAT,DISEASE,C0237236
DB09389,DRUG,TREAT,DISEASE,C0425979
DB00540,DRUG,TREAT,DISEASE,C0011573
DB00540,DRUG,TREAT,DISEASE,C0028043
DB00540,DRUG,TREAT,DISEASE,C0086132
DB01165,DRUG,TREAT,DISEASE,C0000833
DB01165,DRUG,TREAT,DISEASE,C0004610
DB01165,DRUG,TREAT,DISEASE,C0004623
DB01165,DRUG,TREAT,DISEASE,C0004936
DB01165,DRUG,TREAT,DISEASE,C0005758
DB01165,DRUG,TREAT,DISEASE,C0006277
DB01165,DRUG,TREAT,DISEASE,C0007642
DB01165,DRUG,TREAT,DISEASE,C0007860
DB01165,DRUG,TREAT,DISEASE,C0008677
DB01165,DRUG,TREAT,DISEASE,C0009450
DB01165,DRUG,TREAT,DISEASE,C0009763
DB01165,DRUG,TREAT,DISEASE,C0009768
DB01165,DRUG,TREAT,DISEASE,C0010043
DB01165,DRUG,TREAT,DISEASE,C0010692
DB01165,DRUG,TREAT,DISEASE,C0018081
DB01165,DRUG,TREAT,DISEASE,C0020517
DB01165,DRUG,TREAT,DISEASE,C0021099
DB01165,DRUG,TREAT,DISEASE,C0021400
DB01165,DRUG,TREAT,DISEASE,C0023241
DB01165,DRUG,TREAT,DISEASE,C0023890
DB01165,DRUG,TREAT,DISEASE,C0029878
DB01165,DRUG,TREAT,DISEASE,C0032064
DB01165,DRUG,TREAT,DISEASE,C0032285
DB01165,DRUG,TREAT,DISEASE,C0033581
DB01165,DRUG,TREAT,DISEASE,C0034212
DB01165,DRUG,TREAT,DISEASE,C0036572
DB01165,DRUG,TREAT,DISEASE,C0039503
DB01165,DRUG,TREAT,DISEASE,C0042029
DB01165,DRUG,TREAT,DISEASE,C0043241
DB01165,DRUG,TREAT,DISEASE,C0086565
DB01165,DRUG,TREAT,DISEASE,C0149512
DB01165,DRUG,TREAT,DISEASE,C0151521
DB01165,DRUG,TREAT,DISEASE,C0151937
DB01165,DRUG,TREAT,DISEASE,C0152936
DB01165,DRUG,TREAT,DISEASE,C0155804
DB01165,DRUG,TREAT,DISEASE,C0155866
DB01165,DRUG,TREAT,DISEASE,C0241863
DB01165,DRUG,TREAT,DISEASE,C0242172
DB01165,DRUG,TREAT,DISEASE,C0242301
DB01165,DRUG,TREAT,DISEASE,C0271429
DB01165,DRUG,TREAT,DISEASE,C0271454
DB01165,DRUG,TREAT,DISEASE,C0275524
DB01165,DRUG,TREAT,DISEASE,C0520575
DB01165,DRUG,TREAT,DISEASE,C0694549
DB01165,DRUG,TREAT,DISEASE,C0702166
DB01165,DRUG,TREAT,DISEASE,C0748023
DB01165,DRUG,TREAT,DISEASE,C0854211
DB01165,DRUG,TREAT,DISEASE,C0949083
DB01165,DRUG,TREAT,DISEASE,C1112709
DB01165,DRUG,TREAT,DISEASE,C1262006
DB01165,DRUG,TREAT,DISEASE,C1306571
DB01165,DRUG,TREAT,DISEASE,C1565489
DB00334,DRUG,TREAT,DISEASE,C0004936
DB00334,DRUG,TREAT,DISEASE,C0005586
DB00334,DRUG,TREAT,DISEASE,C0011570
DB00334,DRUG,TREAT,DISEASE,C0013146
DB00334,DRUG,TREAT,DISEASE,C0020473
DB00334,DRUG,TREAT,DISEASE,C0026650
DB00334,DRUG,TREAT,DISEASE,C0033975
DB00334,DRUG,TREAT,DISEASE,C0036337
DB00334,DRUG,TREAT,DISEASE,C0036341
DB00334,DRUG,TREAT,DISEASE,C0036346
DB00334,DRUG,TREAT,DISEASE,C0043094
DB00334,DRUG,TREAT,DISEASE,C0085631
DB00334,DRUG,TREAT,DISEASE,C0233494
DB00334,DRUG,TREAT,DISEASE,C0234133
DB00334,DRUG,TREAT,DISEASE,C0235165
DB00334,DRUG,TREAT,DISEASE,C0338831
DB00334,DRUG,TREAT,DISEASE,C0349208
DB00334,DRUG,TREAT,DISEASE,C0474395
DB00334,DRUG,TREAT,DISEASE,C0497327
DB00334,DRUG,TREAT,DISEASE,C0853193
DB00334,DRUG,TREAT,DISEASE,C1269683
DB00338,DRUG,TREAT,DISEASE,C0001430
DB00338,DRUG,TREAT,DISEASE,C0009450
DB00338,DRUG,TREAT,DISEASE,C0013295
DB00338,DRUG,TREAT,DISEASE,C0013395
DB00338,DRUG,TREAT,DISEASE,C0014724
DB00338,DRUG,TREAT,DISEASE,C0014869
DB00338,DRUG,TREAT,DISEASE,C0016204
DB00338,DRUG,TREAT,DISEASE,C0017152
DB00338,DRUG,TREAT,DISEASE,C0017168
DB00338,DRUG,TREAT,DISEASE,C0018834
DB00338,DRUG,TREAT,DISEASE,C0023895
DB00338,DRUG,TREAT,DISEASE,C0027497
DB00338,DRUG,TREAT,DISEASE,C0030920
DB00338,DRUG,TREAT,DISEASE,C0038358
DB00338,DRUG,TREAT,DISEASE,C0041582
DB00338,DRUG,TREAT,DISEASE,C0042963
DB00338,DRUG,TREAT,DISEASE,C0043515
DB00338,DRUG,TREAT,DISEASE,C0221013
DB00338,DRUG,TREAT,DISEASE,C0232493
DB00338,DRUG,TREAT,DISEASE,C0234215
DB00338,DRUG,TREAT,DISEASE,C0235325
DB00338,DRUG,TREAT,DISEASE,C0239233
DB00338,DRUG,TREAT,DISEASE,C0267055
DB00338,DRUG,TREAT,DISEASE,C0267167
DB00338,DRUG,TREAT,DISEASE,C0333276
DB00338,DRUG,TREAT,DISEASE,C0850666
DB00338,DRUG,TREAT,DISEASE,C1291077
DB00338,DRUG,TREAT,DISEASE,C2004489
DB00904,DRUG,TREAT,DISEASE,C0006826
DB00904,DRUG,TREAT,DISEASE,C0027497
DB00904,DRUG,TREAT,DISEASE,C0042963
DB00904,DRUG,TREAT,DISEASE,C0520904
DB01173,DRUG,TREAT,DISEASE,C0234215
DB00991,DRUG,TREAT,DISEASE,C0003873
DB00991,DRUG,TREAT,DISEASE,C0029408
DB00991,DRUG,TREAT,DISEASE,C3495559
DB00842,DRUG,TREAT,DISEASE,C0001969
DB00842,DRUG,TREAT,DISEASE,C0003467
DB00842,DRUG,TREAT,DISEASE,C0003469
DB00842,DRUG,TREAT,DISEASE,C0009676
DB00842,DRUG,TREAT,DISEASE,C0022107
DB00842,DRUG,TREAT,DISEASE,C0085631
DB00842,DRUG,TREAT,DISEASE,C0233494
DB00842,DRUG,TREAT,DISEASE,C0236663
DB00842,DRUG,TREAT,DISEASE,C0542247
DB01580,DRUG,TREAT,DISEASE,C0002962
DB01580,DRUG,TREAT,DISEASE,C0003811
DB01580,DRUG,TREAT,DISEASE,C0020538
DB01580,DRUG,TREAT,DISEASE,C0020550
DB01580,DRUG,TREAT,DISEASE,C0030587
DB01580,DRUG,TREAT,DISEASE,C0039239
DB01580,DRUG,TREAT,DISEASE,C0151595
DB01580,DRUG,TREAT,DISEASE,C0151636
DB01062,DRUG,TREAT,DISEASE,C0005697
DB01062,DRUG,TREAT,DISEASE,C0009806
DB01062,DRUG,TREAT,DISEASE,C0013428
DB01062,DRUG,TREAT,DISEASE,C0015376
DB01062,DRUG,TREAT,DISEASE,C0021167
DB01062,DRUG,TREAT,DISEASE,C0042023
DB01062,DRUG,TREAT,DISEASE,C0042024
DB01062,DRUG,TREAT,DISEASE,C0080178
DB01062,DRUG,TREAT,DISEASE,C0150045
DB01062,DRUG,TREAT,DISEASE,C0878773
DB01062,DRUG,TREAT,DISEASE,C1261562
DB01062,DRUG,TREAT,DISEASE,C1536696
DB01062,DRUG,TREAT,DISEASE,C2939094
DB00233,DRUG,TREAT,DISEASE,C0041296
DB00233,DRUG,TREAT,DISEASE,C0206526
DB00213,DRUG,TREAT,DISEASE,C0009450
DB00213,DRUG,TREAT,DISEASE,C0013295
DB00213,DRUG,TREAT,DISEASE,C0013395
DB00213,DRUG,TREAT,DISEASE,C0014869
DB00213,DRUG,TREAT,DISEASE,C0017152
DB00213,DRUG,TREAT,DISEASE,C0017168
DB00213,DRUG,TREAT,DISEASE,C0017178
DB00213,DRUG,TREAT,DISEASE,C0018834
DB00213,DRUG,TREAT,DISEASE,C0019080
DB00213,DRUG,TREAT,DISEASE,C0030920
DB00213,DRUG,TREAT,DISEASE,C0038358
DB00213,DRUG,TREAT,DISEASE,C0041582
DB00213,DRUG,TREAT,DISEASE,C0043515
DB00213,DRUG,TREAT,DISEASE,C0221150
DB00213,DRUG,TREAT,DISEASE,C0267055
DB00213,DRUG,TREAT,DISEASE,C0851976
DB00213,DRUG,TREAT,DISEASE,C2004489
DB01113,DRUG,TREAT,DISEASE,C0002962
DB01113,DRUG,TREAT,DISEASE,C0034065
DB01113,DRUG,TREAT,DISEASE,C0037763
DB01113,DRUG,TREAT,DISEASE,C0085096
DB01113,DRUG,TREAT,DISEASE,C0085616
DB01113,DRUG,TREAT,DISEASE,C0151814
DB01113,DRUG,TREAT,DISEASE,C0155626
DB01113,DRUG,TREAT,DISEASE,C0232488
DB00299,DRUG,TREAT,DISEASE,C0015230
DB00299,DRUG,TREAT,DISEASE,C0019342
DB00299,DRUG,TREAT,DISEASE,C0019345
DB00299,DRUG,TREAT,DISEASE,C0019360
DB00299,DRUG,TREAT,DISEASE,C0019364
DB00299,DRUG,TREAT,DISEASE,C0085393
DB00738,DRUG,TREAT,DISEASE,C0001175
DB00738,DRUG,TREAT,DISEASE,C0020517
DB00738,DRUG,TREAT,DISEASE,C0021051
DB00738,DRUG,TREAT,DISEASE,C0023281
DB00738,DRUG,TREAT,DISEASE,C0032285
DB00738,DRUG,TREAT,DISEASE,C0036220
DB00738,DRUG,TREAT,DISEASE,C0041228
DB00738,DRUG,TREAT,DISEASE,C0085393
DB00738,DRUG,TREAT,DISEASE,C1535939
DB00738,DRUG,TREAT,DISEASE,C1565489
DB00312,DRUG,TREAT,DISEASE,C0008354
DB00312,DRUG,TREAT,DISEASE,C0013537
DB00312,DRUG,TREAT,DISEASE,C0025289
DB00312,DRUG,TREAT,DISEASE,C0038220
DB00312,DRUG,TREAT,DISEASE,C0039614
DB00312,DRUG,TREAT,DISEASE,C0917801
DB00806,DRUG,TREAT,DISEASE,C0003838
DB00806,DRUG,TREAT,DISEASE,C0017086
DB00806,DRUG,TREAT,DISEASE,C0021775
DB00806,DRUG,TREAT,DISEASE,C0023223
DB00806,DRUG,TREAT,DISEASE,C0028778
DB00806,DRUG,TREAT,DISEASE,C0041582
DB00806,DRUG,TREAT,DISEASE,C0042373
DB00806,DRUG,TREAT,DISEASE,C0085096
DB00806,DRUG,TREAT,DISEASE,C0241863
DB00806,DRUG,TREAT,DISEASE,C0728936
DB00806,DRUG,TREAT,DISEASE,C0852189
DB01074,DRUG,TREAT,DISEASE,C0002962
DB01074,DRUG,TREAT,DISEASE,C0235462
DB01074,DRUG,TREAT,DISEASE,C0241863
DB01074,DRUG,TREAT,DISEASE,C1956346
DB01608,DRUG,TREAT,DISEASE,C0001807
DB01608,DRUG,TREAT,DISEASE,C0003467
DB01608,DRUG,TREAT,DISEASE,C0033975
DB01608,DRUG,TREAT,DISEASE,C0036341
DB01608,DRUG,TREAT,DISEASE,C0085631
DB01608,DRUG,TREAT,DISEASE,C0233494
DB01608,DRUG,TREAT,DISEASE,C0242151
DB00850,DRUG,TREAT,DISEASE,C0027497
DB00850,DRUG,TREAT,DISEASE,C0036341
DB00850,DRUG,TREAT,DISEASE,C0042963
DB00850,DRUG,TREAT,DISEASE,C0151611
DB01438,DRUG,TREAT,DISEASE,C0009450
DB01438,DRUG,TREAT,DISEASE,C0030193
DB01438,DRUG,TREAT,DISEASE,C0042029
DB01438,DRUG,TREAT,DISEASE,C0043251
DB01438,DRUG,TREAT,DISEASE,C0234215
DB01174,DRUG,TREAT,DISEASE,C0003467
DB01174,DRUG,TREAT,DISEASE,C0008354
DB01174,DRUG,TREAT,DISEASE,C0008489
DB01174,DRUG,TREAT,DISEASE,C0009952
DB01174,DRUG,TREAT,DISEASE,C0013537
DB01174,DRUG,TREAT,DISEASE,C0014544
DB01174,DRUG,TREAT,DISEASE,C0018801
DB01174,DRUG,TREAT,DISEASE,C0019080
DB01174,DRUG,TREAT,DISEASE,C0020550
DB01174,DRUG,TREAT,DISEASE,C0022893
DB01174,DRUG,TREAT,DISEASE,C0025289
DB01174,DRUG,TREAT,DISEASE,C0026603
DB01174,DRUG,TREAT,DISEASE,C0027497
DB01174,DRUG,TREAT,DISEASE,C0036572
DB01174,DRUG,TREAT,DISEASE,C0038220
DB01174,DRUG,TREAT,DISEASE,C0039614
DB01174,DRUG,TREAT,DISEASE,C0042963
DB01174,DRUG,TREAT,DISEASE,C0085580
DB01174,DRUG,TREAT,DISEASE,C0152163
DB01174,DRUG,TREAT,DISEASE,C0233494
DB01174,DRUG,TREAT,DISEASE,C0235169
DB01174,DRUG,TREAT,DISEASE,C0751495
DB01174,DRUG,TREAT,DISEASE,C0917801
DB01174,DRUG,TREAT,DISEASE,C2937358
DB00191,DRUG,TREAT,DISEASE,C0011849
DB00191,DRUG,TREAT,DISEASE,C0028754
DB00191,DRUG,TREAT,DISEASE,C0037315
DB00191,DRUG,TREAT,DISEASE,C0043096
DB00191,DRUG,TREAT,DISEASE,C0271650
DB00191,DRUG,TREAT,DISEASE,C0854110
DB06819,DRUG,TREAT,DISEASE,C0154246
DB06819,DRUG,TREAT,DISEASE,C1960448
DB09242,DRUG,TREAT,DISEASE,C0020538
DB00960,DRUG,TREAT,DISEASE,C0002962
DB00960,DRUG,TREAT,DISEASE,C0003811
DB00960,DRUG,TREAT,DISEASE,C0004239
DB00960,DRUG,TREAT,DISEASE,C0020538
DB00960,DRUG,TREAT,DISEASE,C0027821
DB00960,DRUG,TREAT,DISEASE,C0033036
DB00960,DRUG,TREAT,DISEASE,C0039231
DB00960,DRUG,TREAT,DISEASE,C0039236
DB00960,DRUG,TREAT,DISEASE,C0039239
DB00960,DRUG,TREAT,DISEASE,C0151636
DB00960,DRUG,TREAT,DISEASE,C0155709
DB00960,DRUG,TREAT,DISEASE,C0232197
DB00960,DRUG,TREAT,DISEASE,C0242407
DB00960,DRUG,TREAT,DISEASE,C0340464
DB00960,DRUG,TREAT,DISEASE,C0546959
DB00960,DRUG,TREAT,DISEASE,C0857121
DB01132,DRUG,TREAT,DISEASE,C0011849
DB01132,DRUG,TREAT,DISEASE,C0011854
DB01132,DRUG,TREAT,DISEASE,C0011860
DB01132,DRUG,TREAT,DISEASE,C0011880
DB01132,DRUG,TREAT,DISEASE,C0018799
DB01132,DRUG,TREAT,DISEASE,C0018801
DB01132,DRUG,TREAT,DISEASE,C0018802
DB01132,DRUG,TREAT,DISEASE,C0021655
DB01132,DRUG,TREAT,DISEASE,C0023895
DB01132,DRUG,TREAT,DISEASE,C0043096
DB01132,DRUG,TREAT,DISEASE,C0429468
DB01132,DRUG,TREAT,DISEASE,C0858970
DB01132,DRUG,TREAT,DISEASE,C2609253
DB01291,DRUG,TREAT,DISEASE,C0004096
DB01291,DRUG,TREAT,DISEASE,C0006266
DB01324,DRUG,TREAT,DISEASE,C0013604
DB01324,DRUG,TREAT,DISEASE,C0018802
DB01324,DRUG,TREAT,DISEASE,C0020538
DB01324,DRUG,TREAT,DISEASE,C0022661
DB01324,DRUG,TREAT,DISEASE,C0023890
DB01324,DRUG,TREAT,DISEASE,C0027726
DB01324,DRUG,TREAT,DISEASE,C0156221
DB01058,DRUG,TREAT,DISEASE,C0009450
DB01058,DRUG,TREAT,DISEASE,C0948807
DB01058,DRUG,TREAT,DISEASE,C1384353
DB00457,DRUG,TREAT,DISEASE,C0002962
DB00457,DRUG,TREAT,DISEASE,C0007820
DB00457,DRUG,TREAT,DISEASE,C0011849
DB00457,DRUG,TREAT,DISEASE,C0011881
DB00457,DRUG,TREAT,DISEASE,C0018801
DB00457,DRUG,TREAT,DISEASE,C0018802
DB00457,DRUG,TREAT,DISEASE,C0020473
DB00457,DRUG,TREAT,DISEASE,C0020538
DB00457,DRUG,TREAT,DISEASE,C0020649
DB00457,DRUG,TREAT,DISEASE,C0027051
DB00457,DRUG,TREAT,DISEASE,C0034734
DB00457,DRUG,TREAT,DISEASE,C0178879
DB00457,DRUG,TREAT,DISEASE,C0857121
DB00457,DRUG,TREAT,DISEASE,C1565489
DB00457,DRUG,TREAT,DISEASE,C1704272
DB00750,DRUG,TREAT,DISEASE,C0018790
DB00750,DRUG,TREAT,DISEASE,C0022116
DB00750,DRUG,TREAT,DISEASE,C0025637
DB00750,DRUG,TREAT,DISEASE,C0036572
DB00750,DRUG,TREAT,DISEASE,C0410959
DB00750,DRUG,TREAT,DISEASE,C0857393
DB00750,DRUG,TREAT,DISEASE,C1610069
DB01087,DRUG,TREAT,DISEASE,C0024537
DB00794,DRUG,TREAT,DISEASE,C0005940
DB00794,DRUG,TREAT,DISEASE,C0014544
DB00794,DRUG,TREAT,DISEASE,C0022333
DB00794,DRUG,TREAT,DISEASE,C0027066
DB00794,DRUG,TREAT,DISEASE,C0494475
DB01032,DRUG,TREAT,DISEASE,C0003868
DB01032,DRUG,TREAT,DISEASE,C0013604
DB01032,DRUG,TREAT,DISEASE,C0018099
DB01032,DRUG,TREAT,DISEASE,C0020538
DB01032,DRUG,TREAT,DISEASE,C0740394
DB01035,DRUG,TREAT,DISEASE,C0001824
DB01035,DRUG,TREAT,DISEASE,C0003811
DB01035,DRUG,TREAT,DISEASE,C0018939
DB01035,DRUG,TREAT,DISEASE,C0023530
DB01035,DRUG,TREAT,DISEASE,C0085612
DB01035,DRUG,TREAT,DISEASE,C0750197
DB01168,DRUG,TREAT,DISEASE,C0006118
DB01168,DRUG,TREAT,DISEASE,C0017638
DB01168,DRUG,TREAT,DISEASE,C0019829
DB01168,DRUG,TREAT,DISEASE,C0024299
DB01168,DRUG,TREAT,DISEASE,C0025202
DB01168,DRUG,TREAT,DISEASE,C0026764
DB01168,DRUG,TREAT,DISEASE,C0027651
DB01168,DRUG,TREAT,DISEASE,C0684249
DB00433,DRUG,TREAT,DISEASE,C0003467
DB00433,DRUG,TREAT,DISEASE,C0022893
DB00433,DRUG,TREAT,DISEASE,C0025281
DB00433,DRUG,TREAT,DISEASE,C0026266
DB00433,DRUG,TREAT,DISEASE,C0027497
DB00433,DRUG,TREAT,DISEASE,C0033975
DB00433,DRUG,TREAT,DISEASE,C0036341
DB00433,DRUG,TREAT,DISEASE,C0042571
DB00433,DRUG,TREAT,DISEASE,C0042963
DB00433,DRUG,TREAT,DISEASE,C0149931
DB00433,DRUG,TREAT,DISEASE,C0151611
DB00433,DRUG,TREAT,DISEASE,C0235136
DB00433,DRUG,TREAT,DISEASE,C0235165
DB00433,DRUG,TREAT,DISEASE,C0270549
DB00433,DRUG,TREAT,DISEASE,C0686347
DB01131,DRUG,TREAT,DISEASE,C0687133
DB01131,DRUG,TREAT,DISEASE,C0858318
DB01131,DRUG,TREAT,DISEASE,C1565489
DB01069,DRUG,TREAT,DISEASE,C0002792
DB01069,DRUG,TREAT,DISEASE,C0002994
DB01069,DRUG,TREAT,DISEASE,C0008049
DB01069,DRUG,TREAT,DISEASE,C0009766
DB01069,DRUG,TREAT,DISEASE,C0018621
DB01069,DRUG,TREAT,DISEASE,C0020517
DB01069,DRUG,TREAT,DISEASE,C0021564
DB01069,DRUG,TREAT,DISEASE,C0025007
DB01069,DRUG,TREAT,DISEASE,C0026603
DB01069,DRUG,TREAT,DISEASE,C0027497
DB01069,DRUG,TREAT,DISEASE,C0030193
DB01069,DRUG,TREAT,DISEASE,C0030201
DB01069,DRUG,TREAT,DISEASE,C0033774
DB01069,DRUG,TREAT,DISEASE,C0035460
DB01069,DRUG,TREAT,DISEASE,C0038340
DB01069,DRUG,TREAT,DISEASE,C0042109
DB01069,DRUG,TREAT,DISEASE,C0042963
DB01069,DRUG,TREAT,DISEASE,C0043012
DB01069,DRUG,TREAT,DISEASE,C0162820
DB01069,DRUG,TREAT,DISEASE,C0233485
DB01069,DRUG,TREAT,DISEASE,C0278182
DB01069,DRUG,TREAT,DISEASE,C0343065
DB01069,DRUG,TREAT,DISEASE,C0520905
DB01069,DRUG,TREAT,DISEASE,C0851444
DB01069,DRUG,TREAT,DISEASE,C2607914
DB01182,DRUG,TREAT,DISEASE,C0003811
DB01182,DRUG,TREAT,DISEASE,C0004238
DB01182,DRUG,TREAT,DISEASE,C0004239
DB01182,DRUG,TREAT,DISEASE,C0011071
DB01182,DRUG,TREAT,DISEASE,C0016385
DB01182,DRUG,TREAT,DISEASE,C0018799
DB01182,DRUG,TREAT,DISEASE,C0027051
DB01182,DRUG,TREAT,DISEASE,C0030590
DB01182,DRUG,TREAT,DISEASE,C0033036
DB01182,DRUG,TREAT,DISEASE,C0039240
DB01182,DRUG,TREAT,DISEASE,C0042380
DB01182,DRUG,TREAT,DISEASE,C0043202
DB01182,DRUG,TREAT,DISEASE,C0085612
DB01182,DRUG,TREAT,DISEASE,C0235169
DB01182,DRUG,TREAT,DISEASE,C0235480
DB01182,DRUG,TREAT,DISEASE,C0425945
DB01182,DRUG,TREAT,DISEASE,C0428776
DB01182,DRUG,TREAT,DISEASE,C0694539
DB01182,DRUG,TREAT,DISEASE,C0750197
DB01182,DRUG,TREAT,DISEASE,C1306571
DB01182,DRUG,TREAT,DISEASE,C1565489
DB01182,DRUG,TREAT,DISEASE,C2586056
DB00782,DRUG,TREAT,DISEASE,C0008325
DB00782,DRUG,TREAT,DISEASE,C0009324
DB00782,DRUG,TREAT,DISEASE,C0011991
DB00782,DRUG,TREAT,DISEASE,C0012813
DB00782,DRUG,TREAT,DISEASE,C0017152
DB00782,DRUG,TREAT,DISEASE,C0020458
DB00782,DRUG,TREAT,DISEASE,C0022104
DB00782,DRUG,TREAT,DISEASE,C0030305
DB00782,DRUG,TREAT,DISEASE,C0030920
DB00782,DRUG,TREAT,DISEASE,C0152169
DB00782,DRUG,TREAT,DISEASE,C0559031
DB00782,DRUG,TREAT,DISEASE,C3203466
DB00571,DRUG,TREAT,DISEASE,C0002962
DB00571,DRUG,TREAT,DISEASE,C0003811
DB00571,DRUG,TREAT,DISEASE,C0004238
DB00571,DRUG,TREAT,DISEASE,C0004239
DB00571,DRUG,TREAT,DISEASE,C0010054
DB00571,DRUG,TREAT,DISEASE,C0011849
DB00571,DRUG,TREAT,DISEASE,C0011881
DB00571,DRUG,TREAT,DISEASE,C0018681
DB00571,DRUG,TREAT,DISEASE,C0018801
DB00571,DRUG,TREAT,DISEASE,C0018916
DB00571,DRUG,TREAT,DISEASE,C0020473
DB00571,DRUG,TREAT,DISEASE,C0020538
DB00571,DRUG,TREAT,DISEASE,C0020649
DB00571,DRUG,TREAT,DISEASE,C0027051
DB00571,DRUG,TREAT,DISEASE,C0027651
DB00571,DRUG,TREAT,DISEASE,C0030193
DB00571,DRUG,TREAT,DISEASE,C0030252
DB00571,DRUG,TREAT,DISEASE,C0039070
DB00571,DRUG,TREAT,DISEASE,C0039240
DB00571,DRUG,TREAT,DISEASE,C0040156
DB00571,DRUG,TREAT,DISEASE,C0040822
DB00571,DRUG,TREAT,DISEASE,C0041582
DB00571,DRUG,TREAT,DISEASE,C0042514
DB00571,DRUG,TREAT,DISEASE,C0043202
DB00571,DRUG,TREAT,DISEASE,C0080203
DB00571,DRUG,TREAT,DISEASE,C0085612
DB00571,DRUG,TREAT,DISEASE,C0149931
DB00571,DRUG,TREAT,DISEASE,C0151595
DB00571,DRUG,TREAT,DISEASE,C0151636
DB00571,DRUG,TREAT,DISEASE,C0206733
DB00571,DRUG,TREAT,DISEASE,C0232201
DB00571,DRUG,TREAT,DISEASE,C0264886
DB00571,DRUG,TREAT,DISEASE,C0270736
DB00571,DRUG,TREAT,DISEASE,C0338480
DB00571,DRUG,TREAT,DISEASE,C0340515
DB00571,DRUG,TREAT,DISEASE,C0393615
DB00571,DRUG,TREAT,DISEASE,C0428974
DB00571,DRUG,TREAT,DISEASE,C0546959
DB00571,DRUG,TREAT,DISEASE,C0700053
DB00344,DRUG,TREAT,DISEASE,C0011570
DB00545,DRUG,TREAT,DISEASE,C0006147
DB00545,DRUG,TREAT,DISEASE,C0026896
DB00545,DRUG,TREAT,DISEASE,C0030446
DB00545,DRUG,TREAT,DISEASE,C0080274
